what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722109176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722109462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722110239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722112863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722114129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722121054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722125106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722128310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722130840
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516722133186
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516722133243
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516722133276
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516722133287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722135395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722138005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1516722138292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1516722138977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516722155175
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516722156825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722163819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722167972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722176720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722176970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722177517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722178316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722180074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722185601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722185884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722189957
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516722191426
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516722192959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722195135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722197465
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516722198121
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516722201282
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516722202847
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516722207257
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516722209545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516722212523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516722213778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722215695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722220651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722225725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722228106
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516722228785
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516722231879
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516722233573
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516722238301
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516722358691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516722364628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722568635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516722641698
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516722643039
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516722645879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516723039085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516723045474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516723060482
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516723065696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723067200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723072405
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516723075796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723116044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723118115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1516723122033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723127235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723128664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723128671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723128695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723128966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723133307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723133312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723147907
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516723147932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723149715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723155173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516723156582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723158646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723161061
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516723161690
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516723164600
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516723166306
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x21030, /cygdrive/h/Year_3/DSD/system_template_de0/software/hello_world/hello_world.elf] return code: 4, 'other error'",1516723171842
error,log,,,"Downloading ELF Process failed",1516723171850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723171887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723184804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723194955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723204380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516723205233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723208655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723210963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723218421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723220713
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516723221322
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516723224575
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516723226119
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x21030, /cygdrive/h/Year_3/DSD/system_template_de0/software/hello_world/hello_world.elf] return code: 134",1516723230816
error,log,,,"Downloading ELF Process failed",1516723230822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723230859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723239296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723240802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723241903
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516723242030
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1516723242631
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1516723242631
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1516723242631
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1516723242631
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1516723242631
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1516723242634
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1516723242634
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1516723242634
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1516723242634
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1516723242635
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1516723242635
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1516723242635
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1516723242635
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1516723242636
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1516723242636
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1516723242636
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1516723242636
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1516723242636
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1516723242636
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1516723242636
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1516723242637
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1516723242637
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1516723242637
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1516723242638
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1516723242638
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1516723242638
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1516723242638
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1516723242638
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1516723242638
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1516723242638
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1516723242638
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1516723242638
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1516723242638
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1516723242638
stopped,bundle,com.altera.sbtgui.gprof,13.13.0.132,"com.altera.sbtgui.gprof",1516723242639
stopped,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1516723242639
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1516723242641
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1516723242643
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1516723242644
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1516723242644
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1516723242644
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1516723242644
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1516723242645
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1516723242645
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1516723242646
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1516723242646
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1516723242647
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1516723242647
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1516723242648
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1516723242648
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1516723242648
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1516723242652
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1516723242652
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1516723242652
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1516723242653
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1516723242653
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1516723242653
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1516723261101
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1516723261102
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1516723261102
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1516723261103
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1516723261103
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1516723261104
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1516723261104
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1516723261104
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1516723261104
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1516723261105
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1516723261105
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1516723261105
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1516723261106
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1516723261106
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1516723261107
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1516723261107
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1516723261107
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1516723261108
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1516723261108
