what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240040929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240059573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240061110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240066484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240088777
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517240095047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517240099580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240101094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240107250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240190777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240242114
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517240247902
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517240250506
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x1021030] return code: 4, 'other error'",1517240251406
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x1021030, /cygdrive/h/Year_3/DSD/system_template_de0/software/Task4/Task4.elf] return code: 4, 'other error'",1517240255579
error,log,,,"Downloading ELF Process failed",1517240255585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240255619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240260029
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517240267121
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517240267588
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1517240272286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240272772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240302890
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517240303326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1517240303864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517240304611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517240305349
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517240306079
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517240306091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1517240306985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517240307437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517240308121
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1517240310412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240310737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517240311326
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517240311333
