what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517332890026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517332892625
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1517332893206
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517332896671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517332898582
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517332904176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517333052097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333053533
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517333053576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333066205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517333066219
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517333066973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517333093640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333095300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333097116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333098851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333108370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517333108385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333108741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333113440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333126857
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517333130863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333137477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517333137493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517333137508
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517333139268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333141589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333151286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517333206181
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517333208397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333210287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333217557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517333217578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333219929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333222154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333278541
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517333279986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333286825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517333286853
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517333287991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333289458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517333291807
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517333340536
