what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1517235011186
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1517235012626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1517235015489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517235016741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517235016884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517235017995
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1517235018643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235018942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235033012
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517235071135
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1517235071163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235074628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235077469
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1517235078013
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235081331
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517235083496
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235089343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235674345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235834205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517235834978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517235844669
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235851181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517235852677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235852917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235858269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517235868322
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235874142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235877261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235883108
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517235883133
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517235885736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235888500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235891384
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1517235892052
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235895407
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517235897464
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517235903192
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517235907707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517235913585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517235956797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517236003271
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517236014569
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517236016639
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517236022564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517236129044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517236129535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517236131425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517236135502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517236135688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517236136154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517236136329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517236145549
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1517236147202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517236147539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517236156256
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517236164338
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517236166440
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517236172202
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517237661188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517237847828
error,log,,,"Error in CDT UI during reconcile",1517237847882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517237848002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517237853156
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1517237854268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237854595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237858563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517237865498
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1517237866331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237866625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237875167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517237943696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237945932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517237948725
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1517237949350
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517237952629
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517237954682
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1517237960344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517238761632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517238888162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239084004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517239085333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239086976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239088755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239167743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239196367
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517239196386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517239201283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239201757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517239219470
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1517239219482
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1517239219762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517239225761
